artist_id,artist_name,popularity
1499,walker brothers,0.54
139294,byron lee the dragonaires,0.48
4062,flotsam jetsam,0.49
17075,gordon macrae,0.48
1031745,davina and the vagabonds,0.46
3167736,a ap mob feat juicy j,0.3
73160,miklós rózsa,0.47
511331,ville valo,0.48
24061,coolio,0.61
89766,devotchka,0.48
46460,johnny o,0.49
1981795,keith urban eric church,0.46
282997,rune rk,0.48
205665,andrew ripp,0.48
2776912,sigala,0.71
4054,brad mehldau trio,0.49
1380368,ida lafontaine,0.46
221022,lenka,0.56
1861920,banda rancho viejo,0.46
166028,tinsley ellis,0.47
173924,propagandhi,0.48
28520,john leyton,0.51
6046,edwina hayes,0.49
9424,alice,0.5
103830,che'nelle,0.46
41777,cheb hasni,0.46
1046112,david dallas,0.49
742372,die antwoord,0.61
1412005,k-pop all-stars,0.49
25218,nick lachey,0.51
993050,christmas choir,0.48
1623,dave berry,0.49
70626,envy,0.49
92087,louis bertignac,0.46
179838,denise lasalle,0.47
31353,icehouse,0.55
121699,los flamers,0.47
94710,the devil wears prada,0.56
129741,thoresby rjb band,0.47
1501067,classic sounds,0.46
501861,videosex,0.46
219885,manian,0.53
2445113,og maco,0.5
912811,ljubljana symphony orchestra,0.43
46379,pacifier shihad,0.47
87690,the feelers,0.49
308416,jessy matador,0.47
538720,kari ola lars bremnes,0.51
20949,psapp,0.47
3443275,the black eyed peas the world,0.3
3371509,benny goodman count basie,0.3
3440584,classical romance love songs piano songs romantic piano music collection,0.3
18914,the notwist,0.49
2553939,pitbull feat machel montano,0.29
28131,eric bibb,0.5
11156,dulce pontes,0.48
3275690,50 cent chris brown,0.49
3313452,hamburger symphoniker johann sebastian bach petrus schneider,0.3
4159,mc5,0.5
1538666,liz ogumbo,0.31
8843,eivind aarset,0.47
581005,24 horas,0.48
461071,the lijadu sisters,0.47
464138,monobloco,0.48
139713,dom roland,0.5
44881,crematory,0.47
166459,constantines,0.47
598659,guvna b,0.48
1142633,zendaya,0.6
7515,eels,0.61
39077,dragonette,0.57
1962577,ariana grande big sean,0.46
323203,preet harpal,0.47
527071,windir,0.48
924392,ringtones hits,0.46
17426,darin,0.53
317183,yohanna,0.46
316776,nari milani,0.47
2157830,the jungle giants,0.53
1314489,french montana drake lil wayne rick ross,0.56
519216,barnas supershow,0.53
212688,gabrielle chiararo,0.47
1704,marion meadows,0.49
5874,vhs or beta,0.46
1425,all about eve,0.5
503343,randy vanwarmer,0.47
5549,blank jones,0.52
375561,dotan,0.54
2947545,shekhinah,0.47
1973,the tractors,0.49
1926,david cassidy the partridge family,0.47
3426362,karl ritter ludwig van beethoven orchestre de la societe des concerts de vienne,0.29
2513009,madeon feat kyan,0.35
1312728,jerome price,0.48
863179,document one,0.46
2274271,niykee heaton,0.56
1028302,boom masters,0.48
90999,sharpay,0.49
592,the corrs,0.61
612244,anuhea,0.46
549752,tresor,0.47
2814054,limp bizkit xzibit,0.47
2014287,jonathan antoine,0.47
2039236,james black pitch,0.46
16723,jerry lee lewis,0.6
38785,labh janjua,0.47
82143,death by stereo,0.46
1243798,gareth emery feat christina novelli,0.51
3474973,isavela,0.3
238132,reboot,0.46
2767641,tori kelly ed sheeran,0.47
2145814,afrojack wrabel,0.46
31382,the monotones,0.47
230591,stage sound unlimited,0.5
2022604,collin mcloughlin,0.5
2161313,chase holfelder,0.48
423248,housecream,0.47
708759,daniel adams-ray,0.47
282456,asher roth,0.52
3540,los del rio,0.56
724766,dj abdel,0.46
55436,dan le sac vs scroobius pip,0.51
939179,florante,0.46
312843,mickey avalon,0.51
2850135,adam bryanbaum wiltzie,0.41
3717,wolfgang ambros,0.49
4497,brian culbertson,0.56
586465,runa,0.5
3446864,post malone justin bieber,0.29
75459,exotica,0.39
127301,vários artistas,0.46
371345,matraca berg,0.46
14417,phantom planet,0.52
889317,relaxation meditation yoga music,0.47
4691,prince,0.72
2254384,frenship,0.4
72762,lester flatt earl scruggs the foggy mountain boys,0.46
64051,luomo,0.47
1484938,matt stinton,0.52
1123677,giancarlo guerrero,0.33
2685057,babymetal,0.58
2931717,dr nelle karajlic,0.46
2222371,hooton tennis club,0.47
298230,kotelett zadak,0.47
396058,savoir adore,0.47
2521233,kstewart,0.47
1270354,christina novelli,0.5
31585,young dro,0.55
144241,sponge,0.54
948171,soul deep,0.46
3079090,eduardo serranow,0.29
3355351,glenn miller jimmy dorsey,0.29
692246,promid,0.46
38849,joe smooth,0.48
1877178,dee-1,0.46
206,nerd,0.58
2242283,priyanka chopra,0.49
114927,felix mendelssohn,0.5
17078,catherine wheel,0.46
13947,kay starr,0.54
1873709,french montana diddy jeremih,0.47
133974,muffler,0.46
41746,moonchild,0.47
750543,step up 3d,0.39
37591,juan gabriel,0.57
118683,igor markevitch,0.38
446466,fred pellerin,0.47
11558,terry reid,0.48
300134,defeater,0.47
35290,unspecified,0.48
176839,dave van ronk,0.48
1903700,ace hood lil wayne,0.46
97478,anaal nathrakh,0.51
11309,björn skifs,0.5
38712,art brut,0.46
101818,stir,0.46
7090,mary coughlan,0.48
208749,jack wall,0.54
2270913,collarbones,0.48
223034,lone,0.51
10440,betty everett,0.47
616431,amaranthe,0.55
103958,jeff cardoni,0.46
3540138,petr vrobel,0.31
55570,henri pélissier,0.48
2716,eugene ormandy,0.48
3462344,charles reid,0.3
42974,cécile ousset,0.46
23327,totta näslund,0.46
2066282,deja tune,0.48
29788,bad manners,0.56
139169,scott stapp,0.49
1083684,donna taggart,0.47
1612,the go team,0.48
877352,young magic,0.49
3363,don gibson,0.53
41732,peter cornelius,0.46
151085,the real mckenzies,0.46
2551004,fanny andersen,0.36
1344733,ezad,0.46
248458,blo,0.47
32921,darlene mccoy,0.46
189118,madilu system,0.46
480899,harvey mandel,0.49
2217,kristine w,0.49
1454535,orla gartland,0.47
267351,the high wire,0.46
925165,turma do pagode,0.48
40831,bino,0.4
15617,mike scott,0.47
117553,ricky dillard new g,0.5
2258435,michael jackson justin timberlake,0.38
3073259,travis scott feat t i 2 chainz,0.3
588636,tomorrow people,0.49
3501981,peking duk feat elliphant,0.31
82106,the clientele,0.51
1175525,drake kendrick lamar,0.48
328066,misanthrop,0.44
116490,kyla,0.53
2588238,olumide,0.31
2327097,the mega giants,0.46
562215,iz,0.46
503883,orchestre symphonique de montréal,0.53
460249,amira,0.59
166284,above them,0.51
984631,ruff-n-smooth,0.46
94597,lil boosie,0.59
2174488,sandra lyng,0.55
2107168,convictions,0.46
1361092,youngblood hawke,0.53
258566,the pineapple thief,0.46
1919254,hazama,0.48
982176,botnek,0.48
1880466,carmen twillie,0.54
95208,daniel steinberg,0.46
263654,rhydian,0.49
843,peter tosh,0.57
190265,deadboy the elephantmen,0.46
1482113,zara larsson,0.77
459397,fun,0.51
15675,anthony newley,0.5
40044,desaparecidos,0.46
1250611,dj-haxor,0.47
271121,hollywood studio orchestra,0.49
2826733,lucy neville,0.44
19285,the watchmen,0.46
1522485,sivu,0.48
29401,matrix,0.49
157334,kisschasy,0.53
303843,chelley,0.47
17459,ismaël lo,0.47
31061,bonga,0.46
3245006,fais,0.55
717218,buried in verona,0.52
1414810,kendrick lamar anna wise,0.48
8352,chesney hawkes,0.51
1906706,alex wiley,0.46
2562076,dirty audio,0.45
2169841,the hotelier,0.52
1857719,hayley kiyoko,0.54
410891,sauti sol,0.46
10935,appleton,0.47
3397869,the n-rp,0.3
143882,a skylit drive,0.52
722997,musical all star cast,0.46
1394338,israel cannan,0.47
61368,john cooper clarke,0.52
257819,sabb,0.49
4509,edwin mccain,0.55
188214,kinto sol,0.47
2367566,bjork,0.54
33339,jamie lidell,0.5
78728,paradox,0.46
25253,afrika bambaataa the soul sonic force,0.47
17800,tonic,0.53
1961131,j balvin,0.59
14668,tina,0.47
2648689,madwave,0.33
1162304,casino times,0.47
15947,billy squier,0.54
2580219,who is fancy,0.53
45516,miliki,0.51
2338827,jack garratt,0.64
1888072,ace hood 2 chainz birdman dj khaled french montana future meek mill t i wiz khalifa,0.49
3125981,west side himself,0.31
1443172,the milk carton kids,0.51
2302852,underwater deep sleep white noise nature ocean sounds,0.3
2278444,insideinfo mefjus,0.5
1419304,the beat mechanics,0.46
170414,bongzilla,0.46
141497,marcia griffith,0.46
26851,ann nesby,0.48
1038827,the star spangled singers,0.46
117030,manos hadjidakis,0.5
941445,george frederic handel,0.48
82566,kikki danielsson,0.49
61181,joe diffie,0.53
3446064,paul badura-skoda josef bulva alfred brendel,0.29
3513186,mormon tabernacle choir the kings singers,0.31
3059,luis eduardo aute,0.49
58196,beth,0.49
4740,roger,0.53
612932,melé,0.47
142895,dorinda clark-cole,0.48
2443897,krishane,0.48
326227,marcie blane,0.46
197749,dr zeus,0.47
308758,toni basil,0.52
10854,edie brickell,0.46
99219,manolo escobar,0.47
209600,manolo garcia,0.5
3378672,carl cox pig dan and mark brown,0.32
266706,666,0.49
17147,johnny kidd the pirates,0.54
3558827,primadonna zting dawg fresh kydd,0.3
2007495,scooby-doo soundtrack,0.37
16862,billy eckstine,0.51
345586,the deep dark woods,0.51
43605,eden,0.49
209118,martin smith,0.49
15730,the colourfield,0.47
3029212,rob van dijk nan van groeningen,0.31
480507,bernard adamus,0.48
1130512,dusky,0.54
149087,axel boman,0.46
2780600,banda clave nueva de max peraza,0.46
931958,krizia,0.49
46365,the besnard lakes,0.46
980755,scotty mccreery,0.59
1189056,stand high patrol,0.47
2014672,kundalini yoga meditation relaxation,0.48
1120868,g-eazy,0.71
3546051,the platters perry como and nat king cole,0.31
3581,raul malo,0.51
2065993,russell dickerson,0.38
160805,coin,0.5
104557,david gates,0.47
30677,nacha pop,0.46
609729,j alvarez,0.49
1899481,the rides,0.47
3544110,kelsea ballerini joey alexander,0.29
758411,mohombi,0.55
60382,june carter cash,0.49
2320606,silver sound,0.48
549409,man overboard,0.48
5643,jimmy nail,0.51
872769,j williams,0.46
999319,trex,0.46
24203,macaco,0.51
336701,martha reeves and the vandellas,0.49
201262,lagwagon,0.49
1390159,martin garrix,0.68
18504,tom t hall,0.52
2233270,stoupe,0.39
1187968,franco luambo,0.47
2842,frank crumit,0.46
5704,luis enrique,0.51
1910227,cash savage and the last drinks,0.32
4541,shinedown,0.67
261708,amy lee,0.54
2761237,nebu kiniza,0.47
34648,44,0.51
3131777,acoustic guitar songs acoustic guitar music and acoustic hits,0.3
329962,teodoro reyes,0.47
586180,matthew and the atlas,0.5
3165031,em rossi,0.46
2024482,common kings,0.55
56517,antonio de lucena,0.48
3357037,nik west orianthi big sam,0.29
102680,matthew barber,0.49
618316,i break horses,0.51
78814,eclipse,0.5
232671,superchick,0.53
2695458,snoop lion feat mavado popcaan,0.31
1374534,xavas,0.5
2032015,great good fine ok,0.49
11670,xtc,0.57
7121,matt monro,0.6
260879,simone kermes,0.47
18038,ray anthony,0.47
182401,roberto szidon,0.46
30914,daniel boone,0.47
27695,spain,0.47
3135143,penthox,0.36
2230237,röyksopp robyn,0.46
1682,will ackerman,0.46
290675,wow,0.51
23427,mickey mouse,0.48
261887,ba robertson,0.47
60946,natalia,0.46
698619,daniel romano,0.46
455681,dj dizzy,0.47
22059,jigsaw,0.47
28378,cheka,0.46
5992,pro cantione antiqua,0.46
2334202,ice cube 2 chainz redfoo,0.47
190713,mr magic,0.48
563531,various artists - mixed by la riots,0.29
66670,lisandro meza,0.47
148239,a place to bury strangers,0.48
3026660,ben haenow feat kelly clarkson,0.38
166586,son lux,0.54
16359,wilko johnson,0.53
207809,emily loizeau,0.47
29803,guttermouth,0.5
2026759,fox stevenson,0.49
640273,nora en pure,0.55
178457,bryce,0.48
494837,hardstyle masterz,0.46
7031,gretchen wilson,0.56
63416,gorguts,0.47
12232,emmanuel jal,0.48
798,donavon frankenreiter,0.54
182944,george wright,0.46
6350,matt pond pa,0.46
1414577,e-40 too hort,0.4
1490104,vredehammer,0.49
407323,victor yoran,0.48
2427625,tieks,0.57
95001,2 live crew,0.51
1141529,tank,0.58
2914087,knutsen,0.48
108988,blue crisp,0.47
1220,mystikal,0.57
10174,andrew lloyd webber,0.57
2716949,richards,0.34
97728,christian scott,0.47
3057272,distrion alex skrindo,0.46
313180,jason lytle,0.47
109962,johnny kidd and the pirates,0.46
639949,nils landgren funk unit,0.55
874104,oscar danielson,0.51
1018200,ballet music,0.48
2994745,white noise babies,0.29
3395002,café chillout music club sexy music spa smooth jazz relax room,0.3
21645,roberta flack with maxi priest,0.46
104576,trooper,0.46
6331,patti austin,0.51
23528,jadon lavik,0.49
26956,good shoes,0.47
3395155,pilates workout music meditation yoga music ambient lounge all stars,0.3
1093363,youth lagoon,0.5
151532,reggie watts,0.47
398981,rye rye,0.5
423651,any given sunday ost,0.37
388200,arisen flame,0.46
1435879,must die,0.47
1532769,roar,0.46
3438569,kleyn kutt,0.3
758,lloyd cole and the commotions,0.55
467389,shigeto,0.46
35584,luther allison,0.48
94887,hope,0.5
928812,the re-mix heroes,0.45
51466,billy vaughn,0.53
28446,lucia popp,0.46
858122,cev 's,0.42
2584008,starry sound,0.53
911931,leonard dembo,0.46
39841,freeland,0.47
2049091,kids now,0.48
1899565,attalus,0.51
4122,clutch,0.57
62969,lenny williams,0.49
6790,eddie holland,0.47
11932,mojado,0.47
2257048,keith jarrett charlie haden,0.46
3334439,ursine vulpine feat annaca,0.31
17450,roger waters,0.6
16351,the flying pickets,0.5
314522,florence the machine,0.77
53148,juan gotti,0.46
8956,the mars volta,0.54
82386,david soul,0.51
3389489,various artists farbwall,0.3
12719,space cowboy,0.47
98456,the sports,0.47
56511,ibrahim tatlises,0.47
1169150,edward brewer,0.48
3093,tlc,0.66
63160,oxide neutrino,0.49
3392862,jatinder shah rahat fateh ali khan mukhtar sahota surinder rattan sehar ali bagga,0.3
3232519,various artists ludwig van beethoven,0.32
2126941,jack river,0.37
163201,the japanese popstars,0.49
20744,roy milton,0.46
11715,north mississippi allstars,0.51
328787,the wayfarers,0.47
94744,cake,0.58
36978,thomas newman,0.6
68622,hello saferide,0.48
4782,jane 's addiction,0.57
385680,buck owens his buckaroos,0.5
36713,los chunguitos,0.47
22937,9 lazy 9,0.46
3133416,pritam adel ebrahim antara mitra,0.3
413228,g-moe,0.4
175216,wayne hancock,0.47
1426,black,0.61
165782,roger creager,0.48
134121,siavash,0.47
11484,kevin ayers,0.51
18071,quicksilver messenger service,0.48
116217,paco barron,0.48
1470043,boyinaband,0.49
1253425,the touré-raichel collective,0.49
969839,babasónicos,0.47
22445,the casuals,0.45
2959409,alexander jean,0.49
476514,between interval,0.46
11043,darlene love,0.55
133561,swingin utters,0.46
399107,down with webster,0.5
4363,twisted sister,0.58
279303,wisin,0.54
3394782,relax rilassamento wellness e musica ambient music therapy deep sleep meditation spa healing relaxation spa lounge music therapist,0.3
3343827,classical new age piano music instrumental relajacion del mar,0.3
1460973,eddie redmayne,0.54
1115905,johan skugge jukka rintamäki,0.47
95273,b b king,0.51
3428117,l'orchestra cinematique kurt d cobain,0.31
469019,benny greb,0.46
35339,becoming the archetype,0.51
1354575,2 chainz kanye west,0.49
227477,georg friedrich händel,0.47
898100,d i d,0.46
209497,ingrid haebler,0.46
24185,sticky,0.48
1939612,tabata songs,0.48
74826,mahendra kapoor,0.52
304042,marina and the diamonds,0.66
1400950,dukus,0.29
1326229,citizen way,0.55
262326,maj britt andersen,0.53
1995615,maejor ali juicy j justin bieber,0.46
2090893,the pink ladies,0.46
494030,wa wa nee,0.46
3483838,tory lanez sean paul,0.32
3341683,european brass ensemble,0.3
1057240,alex goot,0.46
785108,the everley brothers,0.47
34715,hank ballard the midnighters,0.47
951622,borislav slavov,0.43
12061,alex ubago,0.5
2335399,goldlink,0.54
2788887,nvdes,0.48
1281,gerald levert,0.57
41058,lester young,0.5
217127,akira ifukube,0.47
3175374,nicky byrne,0.5
17282,tony williams,0.46
402,idlewild,0.53
2680517,niska,0.47
80982,alex vargas,0.49
1074486,la arrolladora banda el limón de rené camacho,0.58
568816,the harddance jumpers,0.46
104250,mickey newbury,0.48
3570322,dunsin oyekan,0.3
1122954,d j rock 90 's,0.47
755,fotheringay,0.5
832715,andy grammer,0.59
548121,jean redpath,0.49
2707111,jain,0.54
3258421,alex newell jess glynne dj cassidy,0.31
1205067,movie box orchestra,0.47
358098,sherry,0.36
1864221,bruninho davi,0.46
1003330,wu lyf,0.48
16687,daniel balavoine,0.49
19516,ali campbell,0.52
501633,new jordal swingers,0.52
2011106,betty who,0.54
16699,jeru the damaja,0.55
2303624,dirtwire,0.47
5649,bob sinclar,0.6
154865,fron male voice choir,0.48
1958663,jasmine thompson,0.6
411132,cardio workout crew,0.54
418652,malow mac,0.46
79188,blind blake,0.46
3450487,white noise for baby sleep white noise therapy nature sounds,0.31
623515,gerardo ortiz,0.6
38409,los tucanes de tijuana,0.57
2174533,disasterpeace,0.46
1230854,thomas rhett,0.64
169027,asle beck,0.5
936145,black joe lewis,0.49
87180,da buzz,0.46
3089797,aurora feat keko salata,0.29
3446873,chase status tom grennan,0.29
33896,lou johnson,0.47
163498,porta,0.47
4517,randy crawford,0.57
33141,styles p,0.53
125593,giuliano palma the bluebeaters,0.46
204909,fury,0.49
2705624,the chainsmokers feat bullysongs,0.29
2042481,marcela gandara,0.46
425298,rolf just nilsen,0.51
11321,la bouche,0.55
684068,rebecca fiona,0.49
2370553,broederliefde,0.5
610587,salam wreck presents,0.37
1961776,1 80 's club hits remixed,0.46
482589,irmão lázaro,0.42
46901,charlie landsborough,0.53
372561,carlos burity,0.48
1464504,xavier atencio,0.46
464343,neha bhasin,0.45
565254,pirupa,0.47
363,miles davis,0.64
2263,thomas quasthoff,0.47
1321821,hnny,0.46
10550,john williamson,0.58
512559,east young,0.51
24894,clifton chenier,0.48
140521,natassa theodoridou,0.49
19447,al caiola,0.5
1293976,donnie joe emerson,0.48
1730,ladysmith black mambazo,0.53
685755,my baby,0.46
287921,tommy sparks,0.46
295639,sergio vega,0.5
572192,smooth jazz all stars,0.61
431433,tiago iorc,0.5
3205,eddi reader,0.49
38977,fedde le grand,0.56
2896724,undergrünnen,0.47
445590,itch,0.5
3118334,freddy kalas,0.58
1212664,travis porter feat tyga,0.29
2827678,a great big world feat futuristic,0.3
35828,oxia,0.48
2504259,pokemon,0.46
18003,maurane,0.48
27000,opus,0.51
862735,rascal flatts natasha bedingfield,0.47
103922,pacha massive,0.47
1947775,catey shaw,0.48
104689,linda jones,0.49
605335,tol tol,0.46
2126693,chris brown feat lil wayne french montana,0.32
2284984,saved by katie,0.47
83755,in this moment,0.6
1400,the chords,0.49
2638196,kendrick lamar anna wise bilal thundercat,0.47
1868893,little mix feat missy elliott,0.45
677143,attack attack us,0.49
43090,joe south,0.49
2115378,breach feat andreya triana,0.47
553784,hjerterknekt,0.46
5613,harvey danger,0.5
109077,max pezzali,0.53
8902,junior boys,0.5
2568849,prince royce feat j balvin,0.3
2093514,lakido music,0.35
2899445,charles kelley,0.51
171054,gazzo,0.46
2915551,dr dre justus king mez,0.46
214364,danko jones,0.54
1173938,canaan smith,0.51
609194,doctor p,0.52
110100,al kooper,0.5
3316002,blakely,0.3
56327,barry ryan,0.47
1512776,gucci mane featuring wiz khalifa,0.46
99147,clyde carson,0.51
16923,spandau ballet,0.62
380145,collectif métissé,0.5
27490,bill hicks,0.55
1528854,lil wayne soulja boy,0.49
6247,loredana bertè,0.47
183926,giada monteleone,0.48
9919,amici forever,0.47
35068,roupa nova,0.49
294627,hunters collectors,0.5
1359429,dmx feat machine gun kelly,0.49
6760,herbert,0.47
157360,ustad sultan khan,0.47
1281053,joyce didonato,0.5
11912,maurice ravel,0.51
232303,magic affair,0.47
1197764,freddie gibbs madlib,0.49
11772,shadow,0.45
2285658,jon guerra,0.52
788618,globi,0.52
34456,sacha baron cohen,0.51
35086,link wray,0.52
42565,moodorama,0.46
3560278,silent night best christmas songs background music,0.31
466927,rayito colombiano,0.47
169354,the olivia tremor control,0.48
1991547,oliver tuku mtukudzi,0.47
11541,liz phair,0.52
1043647,the stereoscopic orchestra,0.48
4186,vast,0.49
1445540,faded paper figures,0.49
59498,the buckinghams,0.47
1072769,ashwini bhide,0.46
52133,five for fighting,0.56
518740,didrik solli-tangen,0.51
186583,benjamin britten,0.48
4303,mandy patinkin,0.47
219261,desperation band,0.47
4073,the doors,0.68
28046,salem,0.47
4009,tanita tikaram,0.53
74198,method man redman,0.46
2343333,jess kent,0.47
276141,above beyond pres oceanlab,0.49
3184211,mugrage,0.36
2535022,deep meditation academy,0.3
2296805,molotov cocktail piano,0.51
808,bill evans,0.55
16922,pat benatar,0.61
25072,lisa shaw,0.48
1531593,kasket club,0.47
2144,esquivel,0.47
28,the orb,0.58
149182,rebecca pidgeon,0.46
1451472,lennon maisy,0.49
60680,ray conniff the singers,0.46
31473,ann sexton,0.46
104183,adriana varela,0.51
169378,barcelona,0.5
781975,a thousand horses,0.51
3115268,dorje,0.47
2155605,phife,0.46
2758631,carl douglas simon ledger,0.3
1215693,dead sara,0.48
362591,baby mozart orchestra,0.37
2162526,tkay maidza,0.54
118935,phosphorescent,0.54
1069225,kids party music,0.55
16345,system 7,0.47
2890161,palm trees,0.47
3035,thompson twins,0.57
2707057,forndom,0.48
18057,daniela romo,0.49
714197,mgk,0.47
1077012,dz deathrays,0.48
4362,julian lennon,0.49
387929,billie holiday lester young,0.3
2866043,anteros,0.45
264636,lillebjørn nilsen,0.53
3284270,dj-t the beatmaker,0.29
1455056,surahn,0.4
2022774,original broadway cast of matilda the musical,0.48
82026,pulley,0.47
620378,dance dj company,0.49
325902,camerata academica salzburg,0.34
323664,heaven hell,0.47
126629,dubravka tomsic,0.5
3009558,wstrn,0.6
3524585,blessed initiative,0.3
3689,hansi hinterseer,0.5
1031243,léo magalhães,0.46
119397,arne domnerus,0.47
1183250,elzhi,0.47
11854,daryl hall,0.49
876834,restaurant music academy,0.49
113405,ryan bingham,0.53
858471,guards,0.46
19347,johnny hartman,0.49
3521619,olatunji 1st kalse records,0.32
3524968,oivin fjelstad,0.3
3345083,suresh wadkar meeta shah,0.32
15671,john mayall,0.55
3244966,look park,0.39
2327971,grades,0.46
1519934,sleep tribe,0.46
32439,dustin o'halloran,0.52
67774,sworn in,0.48
797,anita o'day,0.5
4921,randy stonehill,0.46
203378,bedouin ascent,0.46
134575,frei wild,0.49
841479,monster mash,0.47
536,electronic,0.52
769003,julia stone,0.48
37601,bliss,0.52
5040,red steagall,0.47
835195,ralphie b,0.46
4706,rickie lee jones,0.53
2387016,fleurie,0.53
275222,little boots,0.56
3449974,frank iero and the patience,0.29
1868985,steffen jakobsen,0.52
951327,american idol,0.36
485180,vamp,0.59
1957252,dj khaled future nicki minaj rick ross,0.48
2197185,olexesh,0.44
440976,full metal jacket soundtrack,0.46
310142,banda los recoditos,0.52
1455497,juicy j featuring french montana lola monroe wiz khalifa and b o b,0.3
3012799,pinegrove,0.48
189226,cunninlynguists,0.46
1414807,kendrick lamar jay rock,0.5
146786,the cube guys,0.45
1738,stephen sondheim,0.51
285638,loscil,0.46
2067776,alex m o r p h feat natalie gioia,0.51
193729,andrea burns,0.48
1399694,tracey thorn feat green gartside,0.46
317189,chiara,0.51
207610,bass modulators,0.47
3398302,martin garrix bebe rexha,0.3
2779290,declan mckenna,0.51
98859,omega,0.53
17434,goran bregovic,0.51
387444,niro,0.48
1350992,foxygen,0.52
23310,pepe aguilar,0.54
85915,flying lotus,0.55
444299,nucleya,0.49
2920216,l'arte dell'arco pier luigi fabretti federico guglielmo,0.49
2102072,mary lambert,0.55
1541931,rag n bone man leaf dog,0.51
2741340,tech n9ne feat t i zuse,0.48
2193971,skylar stecker,0.49
3129412,natural forest sounds,0.3
520379,the deer tracks,0.46
3543994,flume feat isabella manfredi,0.46
795885,sharon corr,0.46
224932,t-vice,0.46
9576,mott the hoople,0.55
2643454,g perico,0.3
974,gyllene tider,0.54
550142,grupo kual,0.48
44486,fous de la mer,0.46
8295,il divo,0.63
2907966,rebel wilson,0.49
721,chris de burgh,0.62
3343841,smart baby music studying music studying music and study music,0.3
3407928,eloy wisin,0.3
37149,leroy anderson,0.49
454561,ron pope,0.52
2685,kate smith,0.49
597788,celtic,0.49
317297,walter trout,0.55
2797038,aston merrygold,0.53
856110,vinyl pinups,0.46
3413800,paces feat guy sebastian,0.3
17537,joi,0.48
2030259,chuuwee,0.29
2728285,kevin garrett,0.46
8391,d-a-d,0.5
1308526,rick ross meek mill,0.5
466611,diddy - dirty money,0.6
23219,charlie brown jr,0.5
169056,india,0.49
1608,the rakes,0.47
192255,gg allin,0.47
10932,s club 7,0.6
3421849,deep focus exam study classical music orchestra instrumental,0.29
1225718,anna lunoe,0.47
293808,jonathan pryce,0.48
422687,evo,0.46
1972737,kiran leonard,0.48
167983,melinda schneider,0.46
3470684,lexy panterra rob james,0.3
25571,yo gotti,0.64
2074748,dan bremnes,0.55
8275,secret garden,0.59
638507,addison groove,0.47
289521,zadar,0.46
2458520,poolclvb,0.46
11974,filippa giordano,0.48
26203,las ketchup,0.48
929967,black hippy,0.5
2562346,life of dillon,0.49
3557400,salaam remi bj the chicago kid,0.3
11132,denis leary,0.5
214430,devin townsend,0.49
4945,jimmy wayne,0.48
313188,cavo,0.48
1139105,divna ljubojevic,0.49
43506,the singers unlimited,0.48
805452,dougie boyz,0.5
19910,pete seeger,0.55
487135,night beats,0.48
1911685,bill baird,0.45
1878051,a c t,0.52
14133,rajaton,0.46
1354270,rainbow mix,0.46
5758,die firma,0.46
2248691,susie suh robot koch,0.48
101626,trang fødsel,0.52
92388,doug stanhope,0.5
892636,john de sohn,0.5
120221,ahmet kaya,0.46
80500,giselle,0.46
3237472,colvin earle,0.51
996702,to kill a king,0.5
599077,the janedear girls,0.46
197026,deine lakaien,0.49
41829,nightmares on wax,0.5
49576,gage,0.51
180189,darius rucker,0.63
464722,lisa lois,0.48
38960,bunji garlin,0.48
1007,el coyote y su banda tierra santa,0.5
2023613,iamsu,0.46
80,burning spear,0.54
167174,great worship songs praise band,0.46
64385,betty,0.48
7396,amen corner,0.51
2690394,chill lounge music zone,0.35
1433882,nashville cast connie britton,0.47
2257005,apothek,0.47
820405,top ringtones,0.59
3262011,crystal lake dj isaac,0.48
2998750,annenmaykantereit,0.48
137539,activator,0.48
3231,haddaway,0.59
3251391,justs,0.29
3182293,vandalism vs bombs away,0.48
18139,jeanne mas,0.48
5585,rick and renner,0.46
1207870,rob thaller,0.49
2549180,nico d,0.49
3513936,cast of the motion picture rent,0.48
1105538,nat alex wolff,0.46
379045,the strange boys,0.46
541322,marin marais,0.47
59519,tony toni toné,0.54
115465,tungtvann,0.47
270253,dj whoo kid,0.42
39290,grinderman,0.5
105676,musarrat nazir,0.48
395,marc almond,0.55
1095052,party rocker,0.49
1148515,kids party music players,0.48
3310256,baby sleep through the night bedtime baby calming baby sleep music club,0.3
1863557,songs to wear pants to,0.48
358473,la sonora santanera,0.46
2066714,rayven justice,0.51
3422202,agrupación reggaeton reggaeton latino band reggaeton caribe band,0.29
3393689,lounges music club dj yoga musikmeditation music chill out music academy,0.3
2092749,workout mafia,0.47
298712,justin moore,0.61
6844,jean grae,0.47
1089265,reggaeton group,0.47
760493,paul rey,0.47
154964,udit narayan kavita krishnamurthy,0.48
11526,the move,0.5
821023,epic party band,0.47
2452740,prhyme,0.49
600571,guitar tribute players,0.49
255408,sheila armstrong dietrich fischer-dieskau edinburgh festival chorus orchestre de paris daniel barenboim,0.47
2943918,radio remix dj,0.51
6650,lutricia mcneal,0.48
83759,eugene mcguinness,0.48
39063,subsonica,0.48
2287751,andrew rayel feat jonathan mendelsohn,0.46
40129,lolo,0.49
71663,pandit bhimsen joshi,0.47
1290904,ishi,0.46
2275560,max wolfe,0.3
2351462,vitamin,0.48
40978,patrick swayze,0.54
581,damien rice,0.61
3312143,hi 's pec,0.29
