track_id,artist_id,title,popularity,album_id
56074547,209,girls girls girls,0.36,5573883
19317500,209,black magic feat rick ross,0.37,1778814
19317545,209,all birds feat french montana,0.36,1778814
19317527,209,this thing of ours feat rick ross nas,0.36,1778814
19317638,209,i be puttin on feat wiz khalifa french montana roscoe dash,0.36,1778814
19317691,209,m i a,0.36,1778814
19317566,209,actin up feat french montana,0.36,1778814
19317710,209,bag of money feat rick ross t-pain,0.37,1778814
22860560,209,stronger what doesn't kill you,0.38,2117374
22860559,209,lonely boy,0.38,2117374
22860562,209,somebody that i used to know feat kimbra,0.38,2117374
22860561,209,we are never ever getting back together,0.4,2117374
22860564,209,we are young,0.37,2117374
22860563,209,wide awake,0.45,2117374
30841812,209,lead me to the cross,0.36,2884502
56286203,209,gold snafu,0.36,5597956
59232844,209,christmas trees feat proteje,0.36,5937534
29060360,209,kill and run,0.37,2704128
29060352,209,over the love,0.38,2704128
29060350,209,young and beautiful,0.43,2704128
29060345,209,100 bill,0.39,2704128
58722610,209,taller than trees,0.36,5876087
58722601,209,he'll understand and say well done,0.36,5876087
41306594,209,all i want for christmas is you,0.41,3984377
41306599,209,i'll be home,0.42,3984377
41306620,209,noche de paz,0.37,3984377
41742850,209,ni as in paris,0.37,4026954
41359134,209,fine line,0.41,3988845
41359136,209,right for me,0.41,3988845
41359138,209,i get money,0.38,3988845
41359140,209,lose yourself,0.41,3988845
41359144,209,p i m p,0.36,3988845
41359148,209,wanksta,0.37,3988845
41359124,209,shadyxv,0.42,3988845
41359128,209,die alone,0.41,3988845
43217906,209,keep their heads ringin,0.38,4189042
58908621,209,i walk the line,0.36,5900028
7171726,209,jesus walks,0.44,647445
7171707,209,hustlin,0.36,647445
7171691,209,disturbia,0.4,647445
59559743,209,under pressure,0.37,5979157
13733917,209,tupac back feat rick ross,0.36,1242762
13733965,209,ima boss feat rick ross,0.38,1242762
48108764,209,baby please don't go,0.36,4734000
15863430,209,one blood,0.37,1437292
57278588,209,beats knockin feat fly boi keno jack ü remixer,0.36,5707059
57278592,209,you me feat eliza doolittle flume remix,0.36,5707059
57278581,209,make me feel,0.37,5707059
57278593,209,gold dust,0.37,5707059
58139525,209,i bet remixed sound version,0.37,5804999
18837012,209,firework,0.39,1730412
57557233,209,champions from the motion picture hands of stone,0.36,5736524
5918294,209,i know you want me calle ocho,0.39,535353
5918299,209,disturbia,0.38,535353
59652545,209,christmas wrapping,0.36,5991715
59395055,209,mr chatterbox,0.36,5958344
55036712,209,judai arijit love mix feat arijit singh,0.38,5440952
58186685,209,ouverture op 62 coriolan allegro con brio,0.36,5812927
59179681,209,mercy,0.36,5931313
7605831,209,set the control to the heart of the sun,0.36,685299
32855043,209,mirror,0.36,3087206
32855034,209,everybody wants to rule the world,0.39,3087206
32855031,209,who we are,0.36,3087206
32855030,209,devil may cry,0.36,3087206
32855020,209,atlas,0.36,3087206
59656643,209,my shot feat busta rhymes joell ortiz nate ruess rise up remix,0.39,5992029
59656645,209,wait for it,0.36,5992029
59656647,209,satisfied feat miguel queen latifah,0.36,5992029
59656661,209,washingtons by your side,0.36,5992029
59656651,209,that would be enough,0.36,5992029
59656650,209,it 's quiet uptown,0.36,5992029
51961050,209,cake by the ocean,0.4,5106337
21321327,209,christmas without you,0.36,1967152
8957372,209,heartless made famous by kanye west,0.4,809993
58097001,209,one sided love affair remastered,0.36,5800713
58722517,209,ballad of ira hayes,0.36,5876080
58722508,209,understand your man,0.36,5876080
53639679,209,cavalier 1975 remix,0.36,5280071
53639703,209,weight in gold emwhy remix,0.36,5280071
17425406,209,im a boss remix feat rick ross t i lil wayne birdman swizz beatz dj khaled,0.37,1584472
17425400,209,throw it up,0.36,1584472
17425397,209,why stop now feat chris brown,0.36,1584472
21627602,209,where i come from,0.37,1998259
21627603,209,bittersweet,0.42,1998259
21627604,209,the forgotten,0.41,1998259
21627605,209,fire in the water,0.37,1998259
21627612,209,ghosts,0.37,1998259
21627615,209,a thousand years feat steve kazee part 2,0.46,1998259
52038273,209,boys wanna be her,0.37,5112310
52038265,209,love myself,0.41,5112310
52038262,209,magic man,0.38,5112310
52038259,209,can t take my eyes off of you feat selah sue,0.39,5112310
52038254,209,mine,0.36,5112310
52038250,209,for a better day,0.47,5112310
52038246,209,superlove,0.39,5112310
52038238,209,worth it feat kid ink,0.5,5112310
58478250,209,white christmas,0.36,5849036
58478272,209,i believe,0.36,5849036
58478276,209,silent night,0.36,5849036
58478284,209,blue christmas,0.36,5849036
58478282,209,here comes santa claus right down santa clause lane,0.36,5849036
58478328,209,santa claus is back in town,0.36,5849036
8281178,209,burning love,0.42,747617
8281165,209,rivers of babylon single version,0.37,747617
8281205,209,livin thing,0.38,747617
8281197,209,mandy,0.38,747617
8281232,209,bat out of hell,0.38,747617
8281380,209,lover lover lover,0.36,747617
8281354,209,september,0.38,747617
8281340,209,living next door to alice,0.38,747617
8281321,209,bridge over troubled water,0.38,747617
8281264,209,walk on the wild side,0.36,747617
8281279,209,surrender,0.37,747617
8281465,209,hold the line single version,0.36,747617
8281450,209,she 's not there single version,0.37,747617
8281390,209,annie 's song,0.37,747617
8281532,209,jolene,0.38,747617
8281935,209,carry on wayward son,0.36,747617
8281762,209,a thing called love,0.39,747617
8281693,209,love really hurts without you,0.36,747617
46555218,209,pony,0.42,4569719
46555227,209,freek n you,0.36,4569719
46555224,209,i want it that way,0.4,4569719
46555241,209,anywhere,0.37,4569719
46555246,209,cookie,0.43,4569719
46555248,209,gooey,0.36,4569719
54885908,209,not today,0.37,5430438
59243014,209,get free andy c remix,0.36,5939337
36946165,209,walking on sunshine,0.38,3513913
36946171,209,girls just want to have fun,0.36,3513913
36946191,209,wake me up before you go-go,0.36,3513913
58732085,209,blue christmas,0.36,5877217
58732086,209,here comes santa claus,0.36,5877217
58732089,209,silent night,0.36,5877217
58732090,209,there'll be peace in the valley,0.36,5877217
58732087,209,i'll be home for christmas,0.36,5877217
58732088,209,santa claus is back in town,0.36,5877217
58732092,209,white christmas,0.36,5877217
58732091,209,santa bring my baby back,0.36,5877217
58732098,209,little drummer boy,0.36,5877217
30392127,209,grrrr,0.39,2838015
30392138,209,paradise,0.37,2838015
57964932,209,bandhan toote na from paap ki duniya,0.37,5782519
58503080,209,someone else 's baby,0.36,5851526
29001675,209,cups pitch perfect s when i m gone,0.36,2696891
29001678,209,starships,0.38,2696891
58231982,209,ant farm,0.36,5819385
58231983,209,it 's too late,0.36,5819385
58231979,209,this never happened before,0.38,5819385
15045201,209,first of the year equinox,0.36,1362109
59561234,209,came up,0.36,5979306
59561233,209,back 2 u,0.4,5979306
59561232,209,paradise radio edit,0.38,5979306
59561231,209,don't be so shy filatov karas remix,0.4,5979306
59561230,209,bailar,0.39,5979306
59561229,209,bonbon,0.38,5979306
59561246,209,sleep alone,0.36,5979306
59502327,209,sun is shining,0.36,5973456
56529483,209,fun in acapulco,0.36,5621874
42470146,209,i miss you da from sakkarakatti,0.36,4101957
47368950,209,make it nasty,0.43,4658757
11287691,209,toyfriend feat wynter gordon,0.36,1026922
13163232,209,dust bowl,0.37,1188397
13163240,209,the whale that swallowed jonah,0.36,1188397
33423274,209,escape the pina colada song,0.38,3139001
33423253,209,dirty paws,0.39,3139001
40818620,209,da funk,0.36,3934384
40818870,209,within,0.38,3934384
40818691,209,one more time,0.38,3934384
34985834,209,god 's not dead like a lion,0.37,3302949
34985828,209,the king is coming,0.36,3302949
32468882,209,blue christmas,0.37,3047529
32346267,209,christmas i'll be steppin,0.36,3036193
32346287,209,i want to come home for christmas,0.36,3036193
56572899,209,spinout,0.36,5625928
58523985,209,someone like you,0.36,5853908
20846858,209,don't you forget about me,0.36,1916543
3236150,209,let 's dance single version,0.37,288358
13222142,209,sweet dreams avicii swede dreams mix,0.36,1194030
30961187,209,i'm in a hurry and don't know why,0.41,2898428
30961178,209,tennessee river,0.36,2898428
30961180,209,love in the first degree,0.38,2898428
58074581,209,i bet reprise to ciara,0.37,5797861
57972623,209,no competition,0.36,5783186
34714935,209,somebody that i used to know,0.38,3274012
8282885,209,all out of love,0.36,747605
8282898,209,dead ringer for love,0.37,747605
8282920,209,rock n roll is king,0.38,747605
8282930,209,you got it,0.37,747605
8282526,209,you're the voice,0.36,747605
8282630,209,99 red balloons,0.36,747605
8282430,209,living after midnight,0.36,747605
8282438,209,fools gold,0.37,747605
8282504,209,i can't go for that no can do single version,0.36,747605
8282465,209,i'm so excited,0.36,747605
8282811,209,walk this way,0.37,747605
8282805,209,caribbean queen no more love on the run,0.37,747605
8282800,209,footloose,0.36,747605
8282773,209,poison single version,0.37,747605
8282862,209,sexual healing,0.39,747605
8282836,209,give it up,0.36,747605
8282818,209,let 's groove,0.37,747605
8282813,209,living in america,0.37,747605
8282289,209,who 's zoomin who single version,0.39,747605
8282293,209,don't stop believin,0.4,747605
8282262,209,walk like an egyptian,0.36,747605
8282297,209,can't fight this feeling,0.36,747605
8282349,209,down under,0.37,747605
8282361,209,can you feel it,0.36,747605
8282354,209,africa,0.39,747605
8282338,209,nothing 's gonna stop us now,0.37,747605
8282343,209,total eclipse of the heart,0.38,747605
8282404,209,9 to 5,0.39,747605
8282391,209,through the barricades,0.36,747605
8282220,209,wake me up before you go-go,0.37,747605
8282245,209,eye of the tiger,0.38,747605
8282242,209,the final countdown,0.37,747605
8282235,209,never gonna give you up 7 mix,0.36,747605
8282226,209,girls just wanna have fun,0.4,747605
8282715,209,lovely day 7 sunshine mix,0.36,747605
8282658,209,how am i supposed to live without you single version,0.36,747605
59221181,209,no money dillon francis remix,0.36,5935958
57125230,209,princess of china,0.37,5686876
59546046,209,sugar sugar,0.36,5977232
9551700,209,neutron star collision love is forever,0.37,866323
9551709,209,my love,0.36,866323
6544096,209,lucky,0.4,589929
55094879,209,johnny cash,0.36,5458640
55094878,209,hey porter,0.36,5458640
55094877,209,sugartime,0.36,5458640
55887900,209,faded,0.37,5552622
55887897,209,roses feat rozes,0.37,5552622
55887895,209,something in the way you move,0.37,5552622
55887912,209,stay feat maty noyes,0.37,5552622
1354914,209,i write sins not tragedies,0.36,130905
47102409,209,left alone feat chet faker,0.36,4627751
255434,209,a rush of blood to the head,0.38,24279
15404442,209,when will my life begin from tangled,0.37,1396495
13396244,209,hurt,0.36,1209569
13396336,209,nice slow,0.36,1209569
50127847,209,last breath,0.45,4935973
50127850,209,check,0.42,4935973
50127854,209,the fire feat john legend,0.38,4935973
50127859,209,lord knows feat tory lanez,0.43,4935973
50127861,209,don't waste my time,0.38,4935973
50127868,209,bridging the gap feat olu dara,0.38,4935973
50127872,209,hail mary,0.48,4935973
50127882,209,lord knows fighting stronger,0.42,4935973
50127877,209,curry chicken,0.36,4935973
34034794,209,just give me a reason feat nate ruess,0.49,3202046
34034787,209,lego house,0.44,3202046
34034807,209,highway don't care feat taylor swift keith urban,0.37,3202046
34034799,209,begin again,0.37,3202046
34034802,209,mine would be you,0.39,3202046
34034808,209,take a little ride,0.38,3202046
34034768,209,blurred lines feat t i pharrell williams,0.4,3202046
34034767,209,locked out of heaven,0.43,3202046
34034770,209,royals,0.43,3202046
34034773,209,get lucky feat pharrell williams,0.45,3202046
34034772,209,radioactive,0.45,3202046
34034776,209,roar,0.4,3202046
34034777,209,mirrors,0.46,3202046
34034779,209,brave,0.38,3202046
34034781,209,same love feat mary lambert,0.43,3202046
34034784,209,swimming pools drank,0.39,3202046
55114168,209,ram siya ram siya ram,0.36,5458252
440006,209,vogue,0.41,41413
440008,209,city of blinding lights,0.37,41413
58420013,209,when i met you,0.44,5842454
58420012,209,killing a little time,0.44,5842454
58420011,209,no plan,0.44,5842454
58420010,209,lazarus,0.44,5842454
58420005,209,sound and vision,0.44,5842454
58419992,209,lazarus,0.38,5842454
58419991,209,hello mary lou goodbye heart,0.42,5842454
12655850,209,our first time,0.38,1144017
59601576,209,perfect strangers,0.36,5983654
6348726,209,down with the sickness,0.38,571614
4524672,209,cry,0.41,407359
57684331,209,please come home for christmas bells will be ringing,0.4,5753086
57684328,209,white christmas,0.36,5753086
57684353,209,santa baby,0.37,5753086
57684350,209,the first noel,0.36,5753086
57684359,209,jesus what a wonderful child,0.42,5753086
57684364,209,tracks in the snow,0.37,5753086
3224377,209,let 's get married remarqable remix,0.36,287029
20695175,209,haunted,0.36,1931732
20695174,209,cry,0.37,1931732
59394224,209,mr chatterbox,0.36,5958218
58232447,209,daft punk is playing at my house,0.37,5819413
13958298,209,racks remix,0.36,1263495
58677167,209,jab se mile naina female version from first love letter,0.37,5871138
2042457,209,slow wine remix,0.37,188177
1374714,209,riders on the storm,0.36,132490
47054557,209,holiday road,0.39,4622268
55141412,209,what a joy feat famous,0.37,5459305
22246901,209,still getting it,0.37,2060311
58657095,209,no more feat the jordanaires la paloma,0.36,5869173
58657098,209,love me tender,0.36,5869173
58657079,209,jailhouse rock mastering 2011,0.36,5869173
58657065,209,blue hawaii movie theme feat the jordanaires remastered,0.36,5869173
543218,209,eye of the tiger,0.41,52077
543216,209,gonna fly now theme from rocky 2006 - remaster,0.36,52077
543222,209,living in america,0.37,52077
543226,209,burning heart from rocky iv 2006 digital remaster,0.38,52077
543240,209,it 's a fight,0.36,52077
59203878,209,frostbyte,0.37,5933688
59529193,209,nothing ever happens,0.39,5975613
40774448,209,i got u bondax remix,0.38,3929887
48906640,209,holdin on,0.36,4826262
59707147,209,latch,0.36,5997940
59707152,209,if i lose myself,0.36,5997940
59707153,209,levels,0.36,5997940
7172738,209,walkin on the moon seamus haji paul emanuel club mix,0.39,647532
7172777,209,i'm not alone deadmau5 mix,0.38,647532
7172703,209,russian roulette jump smokers remix,0.38,647532
15882862,209,no hesitation,0.36,1439043
17506244,209,the best i can,0.36,1593973
17506242,209,i was here,0.36,1593973
17506238,209,for you,0.43,1593973
17526568,209,corazon sin cara,0.37,1596147
49353857,209,better when i'm dancin,0.47,4865214
59392670,209,sun is shining,0.36,5957985
58643615,209,jab se mile naina female version from first love letter,0.36,5867917
56093777,209,wicked,0.36,5576056
22196323,209,niggas in paris young jeezy remix,0.36,2055661
22196253,209,imma thug,0.37,2055661
59562343,209,cabinet battle 3 demo,0.47,5979551
59562344,209,washingtons by your side,0.55,5979551
59562341,209,burn,0.46,5979551
59562342,209,stay alive interlude,0.38,5979551
59562347,209,dear theodosia reprise,0.43,5979551
59562345,209,history has its eyes on you,0.54,5979551
59562346,209,who tells your story feat common ingrid michaelson,0.49,5979551
59562328,209,wait for it,0.59,5979551
59562327,209,wrote my way out,0.52,5979551
59562326,209,my shot feat busta rhymes joell ortiz nate ruess rise up remix,0.49,5979551
59562325,209,no john trumbull intro,0.51,5979551
59562332,209,valley forge demo,0.47,5979551
59562331,209,dear theodosia feat ben folds,0.5,5979551
59562330,209,satisfied feat miguel queen latifah,0.59,5979551
59562329,209,an open letter feat shockwave interlude,0.45,5979551
59562336,209,you'll be back,0.42,5979551
59562335,209,immigrants we get the job done,0.45,5979551
59562334,209,that would be enough,0.55,5979551
59562333,209,it 's quiet uptown,0.56,5979551
59562340,209,congratulations,0.4,5979551
59562339,209,say yes to this,0.49,5979551
59562338,209,take a break interlude,0.38,5979551
59562337,209,helpless feat ja rule,0.48,5979551
41551968,209,fade,0.43,4005650
36756744,209,hey now,0.39,3491067
59318970,209,ain't my fault,0.36,5948346
59318967,209,i would like,0.36,5948346
7408960,209,got to give it up part 1,0.38,668360
29060503,209,kill and run,0.38,2704145
29060494,209,young and beautiful,0.4,2704145
29060496,209,over the love,0.36,2704145
29060489,209,100 bill,0.37,2704145
55728207,209,wicked,0.36,5532581
17353600,209,cuando me enamoro,0.37,1576366
40586407,209,no diggity,0.42,3913988
30987710,209,our god,0.37,2901812
22172828,209,last dance,0.37,2053382
5120909,209,two worlds,0.36,460024
5120908,209,you'll be in my heart phil version,0.4,460024
54852612,209,sweet dreams cazzette meet at night mix,0.37,5426963
54852620,209,think its time,0.39,5426963
54852624,209,alcoholic dada life remix,0.36,5426963
51725575,209,warmest regards,0.36,5086856
48150968,209,miss my dawgs,0.36,4742117
17525174,209,dale don dale,0.37,1595987
57169706,209,love me tender,0.36,5691848
57169700,209,no more feat the jordanaires la paloma,0.36,5691848
57169651,209,blue hawaii movie theme feat the jordanaires remastered,0.36,5691848
57169665,209,jailhouse rock mastering 2011,0.36,5691848
57774663,209,i love it from bad moms,0.39,5762624
58635924,209,addicted to you,0.36,5866671
58635923,209,the way feat mac miller,0.37,5866671
58635925,209,moves like jagger feat christina aguilera,0.36,5866671
59266297,209,maui battles,0.36,5941645
59266298,209,sea monsters,0.36,5941645
59266295,209,maui leaves,0.36,5941645
59266296,209,sails to te fiti,0.36,5941645
59266293,209,kakamora,0.36,5941645
59266294,209,it 's called wayfinding,0.36,5941645
59266291,209,village crazy lady,0.36,5941645
59266292,209,cavern,0.36,5941645
59266299,209,tala returns,0.36,5941645
59266245,209,where you are,0.42,5941645
59266244,209,an innocent warrior,0.37,5941645
59266247,209,we know the way,0.38,5941645
59266254,209,we know the way,0.44,5941645
59266252,209,i am moana song of the ancestors,0.4,5941645
59266251,209,logo te pate,0.38,5941645
59266258,209,he was you,0.42,5941645
59266257,209,prologue,0.42,5941645
59266256,209,jordan fisher lin-manuel miranda version,0.41,5941645
59266255,209,how far i'll go,0.5,5941645
59266270,209,if i were the ocean,0.36,5941645
59266269,209,great escape,0.36,5941645
59266268,209,tamatoa 's lair,0.36,5941645
59266267,209,climbing,0.36,5941645
59266274,209,tala returns,0.36,5941645
59266273,209,heartache,0.36,5941645
59266272,209,maui leaves,0.36,5941645
59266271,209,te ka attacks,0.36,5941645
59266262,209,the hook,0.36,5941645
59266261,209,the ocean chose you,0.36,5941645
59266260,209,cavern,0.36,5941645
59266259,209,village crazy lady,0.36,5941645
59266266,209,wayfinding,0.36,5941645
59266265,209,kakamora,0.36,5941645
59266264,209,battle of wills,0.36,5941645
59266263,209,tala 's deathbed,0.36,5941645
59266286,209,warrior face,0.38,5941645
59266283,209,unstoppable,0.38,5941645
59266289,209,shiny,0.38,5941645
59266290,209,prologue,0.36,5941645
59266287,209,where you are,0.38,5941645
59266288,209,you're welcome,0.38,5941645
59266277,209,te fiti restored,0.36,5941645
59266278,209,hand of a god,0.36,5941645
59266275,209,sails to te fiti,0.36,5941645
59266276,209,shiny heart,0.36,5941645
59266281,209,navigating home,0.36,5941645
59266282,209,the return to voyaging,0.36,5941645
59266279,209,voyager tagaloa,0.36,5941645
59266280,209,toe feiloa'i,0.36,5941645
59545982,209,riding high,0.36,5977225
17311419,209,sure thing zouk remix,0.38,1572605
55032260,209,strip it down,0.36,5449761
55032262,209,smoke break,0.36,5449761
33688380,209,dont fuck wit us feat the game,0.38,3168503
33688376,209,realest killas feat 50 cent,0.37,3168503
6740678,209,hound dog,0.37,606657
6740695,209,that 's amore,0.36,606657
23154798,209,shake it up theme song,0.38,2146486
23154772,209,contagious love,0.36,2146486
46813999,209,shake that ass feat nate dogg,0.52,4595498
36607711,209,as long as you love me,0.36,3475799
36607559,209,adore you,0.37,3475799
36607564,209,all of me,0.4,3475799
36607669,209,baby one more time,0.39,3475799
36607675,209,hey soul sister,0.37,3475799
36607681,209,somebody that i used to know,0.36,3475799
36607640,209,i gotta feeling,0.36,3475799
36607650,209,hot in herre,0.36,3475799
36607509,209,happy,0.4,3475799
43598572,209,take ü there feat kiesza awe remix,0.36,4235001
36323283,209,freaking out feat stayc reign,0.36,3450835
36323310,209,die young,0.36,3450835
45151942,209,i know i'm not wrong,0.36,4413314
23353601,209,hood economics,0.36,2166807
15446459,209,footloose,0.47,1400653
15446482,209,fake id feat gretchen wilson,0.39,1400653
4600497,209,the climb,0.49,413000
4600495,209,dream,0.38,413000
4600502,209,bless the broken road,0.37,413000
4600501,209,crazier,0.41,413000
4600494,209,hoedown throwdown,0.4,413000
4600493,209,don't walk away,0.37,413000
22491878,209,spendin it,0.37,2081807
56291377,209,buffalo stockyards background progression mix,0.37,5599460
16285605,209,got 2 luv u feat alexis jordan,0.37,1477249
20766950,209,who will i be,0.36,1920721
11030571,209,you've got a friend in me,0.36,1003556
59575430,209,the birth of the blues,0.36,5980410
58890461,209,santa claus is back in town,0.36,5898049
58890475,209,the little drummer boy,0.36,5898049
58890471,209,santa bring my baby back to me,0.36,5898049
4633736,209,kokomo 1995 remastered version,0.38,416613
7764675,209,21 guns,0.38,699926
7764677,209,life in technicolor ii radio edit,0.36,699926
7764647,209,poker face,0.36,699926
7764652,209,you belong with me,0.42,699926
7764648,209,use somebody,0.39,699926
7764664,209,hot n cold,0.37,699926
7764659,209,sober main version,0.39,699926
7764668,209,hometown glory radio edit,0.37,699926
7764666,209,halo,0.39,699926
2367389,209,working class hero,0.38,217300
2367390,209,power to the people,0.36,217300
2367392,209,imagine,0.38,217300
55081651,209,levels,0.37,5456683
55081621,209,sorry,0.38,5456683
55081624,209,king,0.36,5456683
56029598,209,logo eu,0.36,5570375
56029594,209,os anjos cantam,0.36,5570375
56029615,209,se disser bye bye,0.36,5570375
56029609,209,idas e voltas,0.36,5570375
15099292,209,i believe,0.36,1366644
15099285,209,ooh wee featuring ghostface killah nate dogg trife saigon,0.37,1366644
15099282,209,gimme the light,0.38,1366644
58754075,209,a little less conversation junkie xl remix,0.36,5880555
52119465,209,mr pitiful,0.38,5119931
52119459,209,no good,0.39,5119931
52119461,209,sugar daddy theme from vinyl,0.38,5119931
57692248,209,ave maria,0.36,5754104
57692253,209,little drummer girl,0.42,5754104
57692250,209,winter wonderland,0.41,5754104
57692286,209,o holy night,0.41,5754104
57177520,209,you can't hide you can't hide from yourself touch of class gmf remix,0.37,5692436
57177526,209,telepathy,0.36,5692436
57103248,209,need u 100,0.36,5684029
57103245,209,easy love,0.37,5684029
43309558,209,say my name feat zyra,0.36,4202145
13023869,209,love is gone,0.39,629789
11559057,209,turn the page,0.4,1052353
11559056,209,for whom the bell tolls,0.39,1052353
11559063,209,vertigo,0.36,1052353
11559062,209,enter sandman,0.42,1052353
11559071,209,beautiful day,0.37,1052353
30415518,209,gangnam style,0.39,2840878
10782421,209,hero,0.36,981576
35895152,209,cry me a river,0.4,3406124
35895156,209,gravity,0.36,3406124
39289857,209,reign of love,0.38,3770126
33604510,209,pompeii,0.36,3160126
11312638,209,fall at your feet,0.37,1029253
59332174,209,let the music play,0.36,5950481
59332182,209,nothing but trouble instagram models,0.36,5950481
39406883,209,carry on my wayward son,0.36,3785012
59540819,209,start a fire,0.43,5976697
29478143,209,summertime sadness,0.39,2746794
58702005,209,freundchen,0.36,5873452
58701997,209,operator,0.36,5873452
21077678,209,just a game,0.36,1938992
21077670,209,come away to the water,0.4,1938992
21077673,209,eyes open,0.48,1938992
21077656,209,abraham 's daughter,0.36,1938992
21077661,209,safe sound,0.5,1938992
16702758,209,let 's go study,0.41,1514877
16702757,209,talent show,0.43,1514877
16702760,209,og feat curren y,0.42,1514877
16702759,209,young wild free feat bruno mars,0.47,1514877
16702754,209,i get lifted,0.41,1514877
16702753,209,smokin on feat juicy j,0.43,1514877
16702756,209,6 30,0.41,1514877
16702755,209,you can put it in a zag i'mma put it in a blunt,0.41,1514877
16702762,209,it could be easy,0.41,1514877
16702761,209,french inhale feat mike posner,0.44,1514877
16702764,209,that good,0.41,1514877
16702763,209,world class,0.41,1514877
3688175,209,winter song,0.37,326889
9307529,209,because you loved me live,0.36,844947
29060444,209,kiss you,0.42,2704139
29060443,209,c'mon,0.36,2704139
29060439,209,next to me,0.36,2704139
29060440,209,hey porsche,0.36,2704139
29060437,209,little talks,0.37,2704139
29060438,209,carry on,0.36,2704139
29060436,209,my songs know what you did in the dark light em up,0.39,2704139
29060434,209,i knew you were trouble,0.39,2704139
29060428,209,locked out of heaven,0.39,2704139
29554436,209,god is a dj,0.41,2755025
59072347,209,aisi mulaqaat from double di trouble,0.36,5919609
59072330,209,tera mera sath ho from jatt james bond,0.37,5919609
55366615,209,wicked,0.36,5491832
29709204,209,good girl,0.38,2770681
29709200,209,kiss tomorrow goodbye,0.36,2770681
59407411,209,min f rste kj rlighet,0.36,5961762
45075002,209,i had this thing,0.36,4403927
45074933,209,like i can,0.36,4403927
45075034,209,all we need feat shy girls,0.36,4403927
57064355,209,the position feat snoop dogg ice cube,0.36,5680424
56285164,209,el taxi feat osmani garcia sensato,0.37,5597867
46956745,209,phenomenal,0.45,4611022
46956742,209,drama never ends,0.37,4611022
22778052,209,cornerstone live,0.36,2108946
9415578,209,hot patootie - bless my soul,0.36,854597
12224877,209,billy jean as made famous by michael jackson,0.37,1106734
47786534,209,sunshine feat antony hamilton,0.37,4699034
16213824,209,flightless bird american mouth wedding version,0.36,1470627
16213810,209,a thousand years,0.53,1470627
16213806,209,turning page,0.41,1470627
16213798,209,love will take you,0.38,1470627
16213802,209,it will rain,0.48,1470627
16213796,209,endtapes,0.36,1470627
32855007,209,gale song,0.37,3087205
32855006,209,everybody wants to rule the world,0.4,3087205
32855009,209,mirror,0.38,3087205
32854999,209,we remain,0.37,3087205
32855002,209,devil may cry,0.38,3087205
32855003,209,who we are,0.39,3087205
32854991,209,atlas,0.42,3087205
32854993,209,silhouettes,0.37,3087205
57976578,209,i love the 90 's nojokes tullinge remix,0.36,5783679
9240884,209,waka waka this time for africa the official 2010 fifa world cup tm song,0.41,838234
9240883,209,sign of a victory the official 2010 fifa world cup tm anthem,0.38,838234
57228607,209,big poppa 2016 remastered,0.36,5700551
57228610,209,spit your game remix feat twista bone thugs-n-harmony 8ball mjg 2016 remastered,0.36,5700551
57228603,209,mo money mo problems feat mase puff daddy 2016 remastered,0.36,5700551
57228600,209,born again intro 2016 remastered,0.36,5700551
57228601,209,dead wrong feat eminem 2016 remastered,0.36,5700551
57228594,209,who shot ya 2016 remastered,0.36,5700551
57228598,209,i love the dough feat jay-z angela winbush 2016 remastered,0.36,5700551
57228589,209,one more chance stay with me remix 2016 remastered,0.36,5700551
57228585,209,hypnotize feat pam long 2016 remastered,0.36,5700551
57228583,209,juicy 2016 remastered,0.36,5700551
57228576,209,notorious thugs feat bone thugs-n-harmony 2016 remastered,0.36,5700551
57228570,209,warning 2016 remastered,0.36,5700551
55543738,209,saw it coming from the ghostbusters original motion picture soundtrack,0.37,5510400
55543737,209,ghostbusters,0.36,5510400
55543740,209,girls talk boys from the ghostbusters original motion picture soundtrack,0.37,5510400
55543739,209,good girls from the ghostbusters original motion picture soundtrack,0.36,5510400
55543741,209,who,0.37,5510400
55543744,209,ghostbusters i'm not afraid from the ghostbusters original motion picture soundtrack,0.37,5510400
55543745,209,get ghost,0.36,5510400
57692238,209,run run rudolph,0.41,5754103
57692236,209,last christmas,0.36,5754103
57692202,209,baby it 's cold outside,0.36,5754103
57692214,209,noche de paz,0.36,5754103
57692196,209,i'll be home,0.43,5754103
57692199,209,underneath the tree,0.4,5754103
57692198,209,love me like you christmas mix,0.36,5754103
57692201,209,winter wonderland don't worry be happy,0.41,5754103
57432272,209,crying in the chapel,0.36,5722628
8412454,209,gift of a friend,0.36,759815
8412385,209,trust in me,0.36,759815
56518796,209,meri wafayein yaad karoge from sainik,0.36,5620837
9384073,209,alice,0.36,851566
58828807,209,offshore,0.37,5888918
58828833,209,distorted love,0.37,5888918
58828834,209,saltwater,0.37,5888918
58828810,209,a i,0.42,5888918
59305946,209,aisi mulaqaat from double di trouble,0.36,5946424
32188158,209,light of the world,0.36,3021043
32188169,209,the first noel,0.36,3021043
20487274,209,you're gonna make me lonesome when you go,0.37,1891853
20487427,209,i shall be released,0.37,1891853
20487343,209,make you feel my love,0.41,1891853
46323230,209,my baby just cares for me,0.42,4547084
10583466,209,china girl,0.37,963706
55196339,209,nick 's boogie live,0.43,5472932
55196337,209,suck my kiss live,0.37,5472932
55196336,209,give it away live,0.37,5472932
59113438,209,stitches,0.36,5923816
17611752,209,master of puppets,0.38,1605611
55589999,209,pity party,0.36,5515224
